epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
181,179089,0.74719,0.29492,0.87472,0.9955,0.99317,0.99489,0.71235,1.07936,0.39323,0.8515,0.00406,0.00406,0.00406
182,180077,0.74131,0.29362,0.87158,0.99532,0.99318,0.99487,0.71083,1.0826,0.39548,0.852,0.004027,0.004027,0.004027
183,181068,0.74738,0.29421,0.87285,0.99519,0.99328,0.99487,0.71071,1.08261,0.3951,0.85213,0.003994,0.003994,0.003994
184,182054,0.74659,0.29343,0.8743,0.99535,0.99327,0.99488,0.71073,1.08346,0.3946,0.85229,0.003961,0.003961,0.003961
185,183044,0.74264,0.29329,0.87192,0.9953,0.99321,0.99488,0.71135,1.08072,0.39396,0.85192,0.003928,0.003928,0.003928
186,184036,0.73851,0.29269,0.87118,0.99542,0.99343,0.99488,0.71202,1.07985,0.39364,0.85179,0.003895,0.003895,0.003895
187,185025,0.74095,0.29215,0.87111,0.99512,0.99271,0.99487,0.71136,1.08093,0.39563,0.85192,0.003862,0.003862,0.003862
188,186017,0.74074,0.29241,0.86912,0.99598,0.99396,0.99489,0.71256,1.0783,0.39209,0.85137,0.003829,0.003829,0.003829
189,187009,0.74059,0.29234,0.86995,0.99618,0.99426,0.99489,0.71296,1.077,0.39081,0.85112,0.003796,0.003796,0.003796
190,187999,0.74168,0.29324,0.87128,0.99565,0.99402,0.99489,0.71239,1.07755,0.39263,0.85121,0.003763,0.003763,0.003763
191,188992,0.74222,0.29268,0.87325,0.99549,0.99393,0.99488,0.7119,1.07901,0.39316,0.85145,0.00373,0.00373,0.00373
192,189983,0.73808,0.29224,0.87165,0.99592,0.99427,0.99489,0.71278,1.07693,0.39093,0.85113,0.003697,0.003697,0.003697
193,190968,0.74059,0.29161,0.87198,0.99575,0.99448,0.99489,0.71286,1.07632,0.39094,0.85107,0.003664,0.003664,0.003664
194,191954,0.74024,0.29184,0.87189,0.99542,0.99403,0.99489,0.71218,1.07743,0.39272,0.85122,0.003631,0.003631,0.003631
195,192941,0.73944,0.29236,0.8715,0.9949,0.99319,0.99487,0.71207,1.07786,0.39461,0.85132,0.003598,0.003598,0.003598
196,193929,0.74222,0.2919,0.87248,0.99433,0.99239,0.99486,0.71187,1.07867,0.3964,0.85151,0.003565,0.003565,0.003565
197,194918,0.74125,0.29215,0.87123,0.99434,0.99171,0.99485,0.71166,1.07963,0.39742,0.85167,0.003532,0.003532,0.003532
198,195910,0.74086,0.29284,0.87184,0.99423,0.99174,0.99485,0.71211,1.07858,0.39703,0.85154,0.003499,0.003499,0.003499
199,196897,0.73644,0.29051,0.87099,0.99425,0.99148,0.99485,0.71276,1.07691,0.39669,0.8513,0.003466,0.003466,0.003466
200,197882,0.73805,0.2908,0.8709,0.99401,0.9912,0.99484,0.71297,1.07662,0.39725,0.85129,0.003433,0.003433,0.003433
201,198874,0.74111,0.29293,0.87087,0.99378,0.99014,0.99482,0.7124,1.07802,0.39952,0.85158,0.0034,0.0034,0.0034
202,199864,0.73855,0.2916,0.8698,0.99342,0.98971,0.99481,0.71284,1.0771,0.40021,0.85149,0.003367,0.003367,0.003367
203,200852,0.73864,0.29089,0.87189,0.99292,0.98915,0.99479,0.713,1.07696,0.4011,0.8515,0.003334,0.003334,0.003334
204,201841,0.73091,0.28882,0.87116,0.99296,0.9889,0.99479,0.71277,1.07739,0.40147,0.85158,0.003301,0.003301,0.003301
205,202831,0.73389,0.28935,0.86906,0.99275,0.98829,0.99477,0.71261,1.07789,0.40247,0.85175,0.003268,0.003268,0.003268
206,203820,0.73616,0.29008,0.87265,0.99249,0.9875,0.99475,0.71236,1.07848,0.40388,0.85192,0.003235,0.003235,0.003235
